,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
114,2020-08-27,160.37531197584383,154.97503527525416,168.3037537841349,160.37531197584383,160.37531197584383,0.9388755572381331,0.9388755572381331,0.9388755572381331,0.9388755572381331,0.9388755572381331,0.9388755572381331,0.0,0.0,0.0,161.31418753308196
115,2020-08-28,160.38707741785765,153.45236534684088,167.36996803965582,160.38707741785765,160.38707741785765,0.037712845942243986,0.037712845942243986,0.037712845942243986,0.037712845942243986,0.037712845942243986,0.037712845942243986,0.0,0.0,0.0,160.4247902637999
116,2020-08-31,160.42237374389913,154.0622936328935,167.14372046513137,160.42237374389913,160.42237374389913,0.4737326677329646,0.4737326677329646,0.4737326677329646,0.4737326677329646,0.4737326677329646,0.4737326677329646,0.0,0.0,0.0,160.8961064116321
117,2020-09-01,160.43413918591295,154.73237722958217,168.07006422469087,160.43413918591295,160.43413918591295,0.7564967264623387,0.7564967264623387,0.7564967264623387,0.7564967264623387,0.7564967264623387,0.7564967264623387,0.0,0.0,0.0,161.19063591237528
118,2020-09-02,160.4459046279268,154.29426883163754,168.10442335245642,160.4459046279268,160.4459046279268,1.0584309140463604,1.0584309140463604,1.0584309140463604,1.0584309140463604,1.0584309140463604,1.0584309140463604,0.0,0.0,0.0,161.50433554197318
119,2020-09-03,160.4576700699406,154.60294329907447,168.40285310406847,160.4576700699406,160.4576700699406,0.9388755572396118,0.9388755572396118,0.9388755572396118,0.9388755572396118,0.9388755572396118,0.9388755572396118,0.0,0.0,0.0,161.39654562718022
120,2020-09-04,160.46943551195446,153.17497935711557,167.67347062072724,160.46943551195446,160.46943551195446,0.03771284594206806,0.03771284594206806,0.03771284594206806,0.03771284594206806,0.03771284594206806,0.03771284594206806,0.0,0.0,0.0,160.50714835789654
121,2020-09-08,160.40614290468312,153.97466212417197,168.26602453620742,160.40614290468312,160.40614290468312,0.75649672646213,0.75649672646213,0.75649672646213,0.75649672646213,0.75649672646213,0.75649672646213,0.0,0.0,0.0,161.16263963114525
122,2020-09-09,160.39031975286528,154.6038727410174,167.97904368948934,160.39031975286528,160.39031975286528,1.0584309140457777,1.0584309140457777,1.0584309140457777,1.0584309140457777,1.0584309140457777,1.0584309140457777,0.0,0.0,0.0,161.44875066691105
123,2020-09-10,160.37449660104744,154.5480520425581,168.18441157202415,160.37449660104744,160.37449660104744,0.9388755572391678,0.9388755572391678,0.9388755572391678,0.9388755572391678,0.9388755572391678,0.9388755572391678,0.0,0.0,0.0,161.3133721582866
124,2020-09-11,160.3586734492296,153.67673271594853,167.25725264534316,160.3586734492296,160.3586734492296,0.03771284594041101,0.03771284594041101,0.03771284594041101,0.03771284594041101,0.03771284594041101,0.03771284594041101,0.0,0.0,0.0,160.39638629517
125,2020-09-14,160.3112039937761,154.03486900237345,167.82170138404504,160.3112039937761,160.3112039937761,0.4737326677293062,0.4737326677293062,0.4737326677293062,0.4737326677293062,0.4737326677293062,0.4737326677293062,0.0,0.0,0.0,160.7849366615054
126,2020-09-15,160.29538084195826,154.2232642443806,168.24323235119402,160.29538084195826,160.29538084195826,0.7564967264619209,0.7564967264619209,0.7564967264619209,0.7564967264619209,0.7564967264619209,0.7564967264619209,0.0,0.0,0.0,161.0518775684202
127,2020-09-16,160.27955769014045,154.30737330425274,168.49993684716918,160.27955769014045,160.27955769014045,1.058430914045664,1.058430914045664,1.058430914045664,1.058430914045664,1.058430914045664,1.058430914045664,0.0,0.0,0.0,161.3379886041861
128,2020-09-17,160.2637345383226,153.95209297582736,168.11848363748462,160.2637345383226,160.2637345383226,0.9388755572393398,0.9388755572393398,0.9388755572393398,0.9388755572393398,0.9388755572393398,0.9388755572393398,0.0,0.0,0.0,161.20261009556194
129,2020-09-18,160.24791138693982,153.24752741858248,167.36525478203654,160.24791138693982,160.24791138693982,0.03771284593875411,0.03771284593875411,0.03771284593875411,0.03771284593875411,0.03771284593875411,0.03771284593875411,0.0,0.0,0.0,160.28562423287858
130,2020-09-21,160.20044193279145,153.13435889071465,167.58772144619496,160.20044193279145,160.20044193279145,0.4737326677300972,0.4737326677300972,0.4737326677300972,0.4737326677300972,0.4737326677300972,0.4737326677300972,0.0,0.0,0.0,160.67417460052155
131,2020-09-22,160.18461878140866,153.81257112399135,168.0878488733393,160.18461878140866,160.18461878140866,0.7564967264622457,0.7564967264622457,0.7564967264622457,0.7564967264622457,0.7564967264622457,0.7564967264622457,0.0,0.0,0.0,160.9411155078709
132,2020-09-23,160.16879563002587,154.51196945154882,167.8114514504712,160.16879563002587,160.16879563002587,1.0584309140455506,1.0584309140455506,1.0584309140455506,1.0584309140455506,1.0584309140455506,1.0584309140455506,0.0,0.0,0.0,161.2272265440714
133,2020-09-24,160.15297247864308,154.32400514442753,168.0796919230618,160.15297247864308,160.15297247864308,0.9388755572382053,0.9388755572382053,0.9388755572382053,0.9388755572382053,0.9388755572382053,0.9388755572382053,0.0,0.0,0.0,161.0918480358813
134,2020-09-25,160.1371493272603,153.66814556845375,166.72742079483518,160.1371493272603,160.1371493272603,0.03771284594436601,0.03771284594436601,0.03771284594436601,0.03771284594436601,0.03771284594436601,0.03771284594436601,0.0,0.0,0.0,160.17486217320464
135,2020-09-28,160.08967987311192,153.76244117997842,167.39399615215217,160.08967987311192,160.08967987311192,0.4737326677312804,0.4737326677312804,0.4737326677312804,0.4737326677312804,0.4737326677312804,0.4737326677312804,0.0,0.0,0.0,160.5634125408432
136,2020-09-29,160.0738567217291,153.86491898695095,167.71393336514257,160.0738567217291,160.0738567217291,0.7564967264620369,0.7564967264620369,0.7564967264620369,0.7564967264620369,0.7564967264620369,0.7564967264620369,0.0,0.0,0.0,160.83035344819115
137,2020-09-30,160.05803356738917,154.2724200846218,167.74298383325396,160.05803356738917,160.05803356738917,1.0584309140463097,1.0584309140463097,1.0584309140463097,1.0584309140463097,1.0584309140463097,1.0584309140463097,0.0,0.0,0.0,161.1164644814355
138,2020-10-01,160.04221041304925,154.15646540158156,167.4569555046081,160.04221041304925,160.04221041304925,0.9388755572396839,0.9388755572396839,0.9388755572396839,0.9388755572396839,0.9388755572396839,0.9388755572396839,0.0,0.0,0.0,160.98108597028894
139,2020-10-02,160.0263872587093,153.58200138250842,167.07258759347843,160.0263872587093,160.0263872587093,0.03771284594419024,0.03771284594419024,0.03771284594419024,0.03771284594419024,0.03771284594419024,0.03771284594419024,0.0,0.0,0.0,160.06410010465348
140,2020-10-05,159.97891779568948,153.59544646288373,167.31779299931682,159.97891779568948,159.97891779568948,0.47373266773246386,0.47373266773246386,0.47373266773246386,0.47373266773246386,0.47373266773246386,0.47373266773246386,0.0,0.0,0.0,160.45265046342195
141,2020-10-06,159.96309464134956,153.72768565141243,167.8304698809632,159.96309464134956,159.96309464134956,0.75649672646211,0.75649672646211,0.75649672646211,0.75649672646211,0.75649672646211,0.75649672646211,0.0,0.0,0.0,160.71959136781166
142,2020-10-07,159.94727148700963,154.05201406984017,167.72651772078675,159.94727148700963,159.94727148700963,1.0584309140453234,1.0584309140453234,1.0584309140453234,1.0584309140453234,1.0584309140453234,1.0584309140453234,0.0,0.0,0.0,161.00570240105495
143,2020-10-08,159.93144833266967,153.9566536534442,167.57807121520383,159.93144833266967,159.93144833266967,0.9388755572385492,0.9388755572385492,0.9388755572385492,0.9388755572385492,0.9388755572385492,0.9388755572385492,0.0,0.0,0.0,160.87032388990824
144,2020-10-09,159.91562517832972,153.1928815128461,166.02911436339537,159.91562517832972,159.91562517832972,0.03771284594105193,0.03771284594105193,0.03771284594105193,0.03771284594105193,0.03771284594105193,0.03771284594105193,0.0,0.0,0.0,159.95333802427078
145,2020-10-12,159.86815570873387,153.45299091120523,167.07204273620349,159.86815570873387,159.86815570873387,0.4737326677336472,0.4737326677336472,0.4737326677336472,0.4737326677336472,0.4737326677336472,0.4737326677336472,0.0,0.0,0.0,160.34188837646752
146,2020-10-13,159.8523325522019,154.4118581775279,167.1351341381138,159.8523325522019,159.8523325522019,0.7564967264619012,0.7564967264619012,0.7564967264619012,0.7564967264619012,0.7564967264619012,0.7564967264619012,0.0,0.0,0.0,160.6088292786638
147,2020-10-14,159.83650939566994,154.34540712970772,167.98530757823835,159.83650939566994,159.83650939566994,1.0584309140456138,1.0584309140456138,1.0584309140456138,1.0584309140456138,1.0584309140456138,1.0584309140456138,0.0,0.0,0.0,160.89494030971554
148,2020-10-15,159.82068623913798,153.78457280005463,167.51591931399426,159.82068623913798,159.82068623913798,0.9388755572387213,0.9388755572387213,0.9388755572387213,0.9388755572387213,0.9388755572387213,0.9388755572387213,0.0,0.0,0.0,160.75956179637672
149,2020-10-16,159.80486308260603,153.20907689489084,166.93593432804462,159.80486308260603,159.80486308260603,0.037712845940876163,0.037712845940876163,0.037712845940876163,0.037712845940876163,0.037712845940876163,0.037712845940876163,0.0,0.0,0.0,159.84257592854692
